order_id,order_status,created_at,
853828,dispatched,07/09/2018,
853829,dispatched,07/09/2018,
853830,dispatched,07/09/2018,
853831,dispatched,07/09/2018,
853832,cancelled,07/09/2018,
853833,refunded,07/09/2018,
853834,dispatched,07/09/2018,
853835,dispatched,07/09/2018,
853836,cancelled,07/09/2018,
853837,dispatched,07/09/2018,
853838,cancelled,07/09/2018,
853839,dispatched,07/09/2018,
853840,dispatched,07/09/2018,
853841,cancelled,07/09/2018,
853842,dispatched,07/09/2018,
853843,cancelled,07/09/2018,
853844,refunded,07/09/2018,
853845,refunded,07/09/2018,
853846,dispatched,07/09/2018,
853847,dispatched,07/09/2018,
853848,dispatched,07/09/2018,
853849,dispatched,07/09/2018,
853850,dispatched,07/09/2018,
853851,dispatched,07/09/2018,
853852,dispatched,07/09/2018,
853853,dispatched,07/09/2018,
853854,dispatched,07/09/2018,
853855,dispatched,07/09/2018,
853856,cancelled,07/09/2018,
853857,cancelled,07/09/2018,
853858,cancelled,07/09/2018,
853859,refunded,07/09/2018,
853860,dispatched,07/09/2018,
853861,dispatched,07/09/2018,
853862,cancelled,07/09/2018,
853863,cancelled,07/09/2018,
853864,cancelled,07/09/2018,
853865,partially_refunded,07/09/2018,
853866,dispatched,07/09/2018,
853867,dispatched,07/09/2018,
853868,dispatched,07/09/2018,
853869,dispatched,07/09/2018,
853870,dispatched,07/09/2018,
853871,cancelled,07/09/2018,
853872,dispatched,07/09/2018,
853873,dispatched,07/09/2018,
853874,cancelled,07/09/2018,
853875,cancelled,07/09/2018,
853876,cancelled,07/09/2018,
853877,dispatched,07/09/2018,
853878,dispatched,07/09/2018,
853879,dispatched,07/09/2018,
853880,dispatched,07/09/2018,
853881,dispatched,07/09/2018,
853882,dispatched,07/09/2018,
853883,cancelled,07/09/2018,
853884,dispatched,07/09/2018,
853885,dispatched,07/09/2018,
853886,dispatched,07/09/2018,
853887,dispatched,07/09/2018,
853888,dispatched,07/09/2018,
853889,processing,07/09/2018,
853890,dispatched,07/09/2018,
853891,dispatched,07/09/2018,
853892,dispatched,07/09/2018,
853893,dispatched,07/09/2018,
853894,dispatched,07/09/2018,
853895,dispatched,07/09/2018,
853896,cancelled,07/09/2018,
853897,cancelled,07/09/2018,
853898,dispatched,07/09/2018,
853899,dispatched,07/09/2018,
853900,dispatched,07/09/2018,
853901,cancelled,07/09/2018,
853902,dispatched,07/09/2018,
853903,dispatched,07/09/2018,
853904,cancelled,07/09/2018,
853905,dispatched,07/09/2018,
853906,cancelled,07/09/2018,
853907,dispatched,07/09/2018,
853908,cancelled,07/09/2018,
853909,dispatched,07/09/2018,
853910,dispatched,07/09/2018,
853911,dispatched,07/09/2018,
853912,cancelled,07/09/2018,
853913,dispatched,07/09/2018,
853914,dispatched,07/09/2018,
853915,dispatched,07/09/2018,
853916,dispatched,07/09/2018,
853917,dispatched,07/09/2018,
853918,dispatched,07/09/2018,
853919,dispatched,08/09/2018,
853920,cancelled,08/09/2018,
853921,cancelled,08/09/2018,
853922,dispatched,08/09/2018,
853923,dispatched,08/09/2018,
853924,dispatched,08/09/2018,
853925,dispatched,08/09/2018,
853926,dispatched,08/09/2018,
853927,dispatched,08/09/2018,
853928,cancelled,08/09/2018,
853929,cancelled,08/09/2018,
853930,cancelled,08/09/2018,
853931,dispatched,08/09/2018,
853932,dispatched,08/09/2018,
853933,dispatched,08/09/2018,
853934,dispatched,08/09/2018,
853935,dispatched,08/09/2018,
853936,dispatched,08/09/2018,
853937,dispatched,08/09/2018,
853938,cancelled,08/09/2018,
853939,dispatched,08/09/2018,
853940,dispatched,08/09/2018,
853941,dispatched,08/09/2018,
853942,cancelled,08/09/2018,
853943,dispatched,08/09/2018,
853944,refunded,08/09/2018,
853945,dispatched,08/09/2018,
853946,dispatched,08/09/2018,
853947,dispatched,08/09/2018,
853948,dispatched,08/09/2018,
853949,dispatched,08/09/2018,
853950,dispatched,08/09/2018,
853951,dispatched,08/09/2018,
853952,dispatched,08/09/2018,
853953,refunded,08/09/2018,
853954,cancelled,08/09/2018,
853955,dispatched,08/09/2018,
853956,dispatched,08/09/2018,
853957,dispatched,08/09/2018,
853958,dispatched,08/09/2018,
853959,dispatched,08/09/2018,
853960,dispatched,08/09/2018,
853961,dispatched,08/09/2018,
853962,dispatched,08/09/2018,
853963,dispatched,08/09/2018,
853964,cancelled,08/09/2018,
853965,dispatched,08/09/2018,
853966,dispatched,08/09/2018,
853967,dispatched,08/09/2018,
853968,dispatched,08/09/2018,
853969,cancelled,08/09/2018,
853970,cancelled,08/09/2018,
853971,dispatched,08/09/2018,
853972,dispatched,08/09/2018,
853973,dispatched,08/09/2018,
853974,dispatched,08/09/2018,
853975,cancelled,08/09/2018,
853976,cancelled,08/09/2018,
853977,cancelled,08/09/2018,
853978,cancelled,08/09/2018,
853979,dispatched,08/09/2018,
853980,cancelled,08/09/2018,
853981,dispatched,08/09/2018,
853982,cancelled,08/09/2018,
853983,dispatched,08/09/2018,
853984,cancelled,08/09/2018,
853985,dispatched,08/09/2018,
853986,dispatched,08/09/2018,
853987,dispatched,08/09/2018,
853988,dispatched,08/09/2018,
853989,cancelled,08/09/2018,
853990,dispatched,08/09/2018,
853991,dispatched,08/09/2018,
853992,dispatched,08/09/2018,
853993,dispatched,08/09/2018,
853994,dispatched,08/09/2018,
853995,dispatched,08/09/2018,
853996,cancelled,08/09/2018,
853997,dispatched,08/09/2018,
853998,refunded,08/09/2018,
853999,dispatched,08/09/2018,
854000,dispatched,08/09/2018,
854001,refunded,08/09/2018,
854002,dispatched,08/09/2018,
854003,cancelled,08/09/2018,
854004,refunded,08/09/2018,
854005,cancelled,08/09/2018,
854006,dispatched,08/09/2018,
854007,dispatched,08/09/2018,
854008,cancelled,08/09/2018,
854009,cancelled,08/09/2018,
854010,dispatched,08/09/2018,
854011,dispatched,08/09/2018,
854012,cancelled,08/09/2018,
854013,cancelled,08/09/2018,
854014,dispatched,08/09/2018,
854015,dispatched,08/09/2018,
854016,dispatched,08/09/2018,
854017,dispatched,08/09/2018,
854018,dispatched,08/09/2018,
854019,dispatched,08/09/2018,
854020,dispatched,08/09/2018,
854021,dispatched,08/09/2018,
854022,dispatched,08/09/2018,
854023,dispatched,08/09/2018,
854024,dispatched,08/09/2018,
854025,dispatched,08/09/2018,
854026,dispatched,08/09/2018,
854027,dispatched,08/09/2018,
854028,dispatched,08/09/2018,
854029,dispatched,08/09/2018,
854030,dispatched,08/09/2018,
854031,dispatched,08/09/2018,
854032,cancelled,08/09/2018,
854033,dispatched,08/09/2018,
854034,dispatched,08/09/2018,
854035,dispatched,08/09/2018,
854036,dispatched,08/09/2018,
854037,dispatched,08/09/2018,
854038,cancelled,08/09/2018,
854039,dispatched,08/09/2018,
854040,cancelled,08/09/2018,
854041,dispatched,08/09/2018,
854042,dispatched,08/09/2018,
854043,dispatched,08/09/2018,
854044,dispatched,08/09/2018,
854045,cancelled,08/09/2018,
854046,dispatched,08/09/2018,
854047,dispatched,08/09/2018,
854048,dispatched,08/09/2018,
854049,dispatched,08/09/2018,
854050,dispatched,08/09/2018,
854051,dispatched,08/09/2018,
854052,dispatched,08/09/2018,
854053,dispatched,08/09/2018,
854054,dispatched,08/09/2018,
854055,dispatched,08/09/2018,
854056,dispatched,08/09/2018,
854057,dispatched,08/09/2018,
854058,dispatched,08/09/2018,
854059,dispatched,08/09/2018,
854060,dispatched,08/09/2018,
854061,dispatched,08/09/2018,
854062,dispatched,08/09/2018,
854063,dispatched,08/09/2018,
854064,cancelled,08/09/2018,
854065,dispatched,08/09/2018,
854066,dispatched,08/09/2018,
854067,cancelled,08/09/2018,
854068,dispatched,08/09/2018,
854069,dispatched,08/09/2018,
854070,dispatched,08/09/2018,
854071,dispatched,08/09/2018,
854072,dispatched,08/09/2018,
854073,dispatched,08/09/2018,
854074,dispatched,08/09/2018,
854075,dispatched,08/09/2018,
854076,dispatched,08/09/2018,
854077,dispatched,08/09/2018,
854078,dispatched,08/09/2018,
854079,dispatched,08/09/2018,
854080,dispatched,08/09/2018,
854081,dispatched,08/09/2018,
854082,dispatched,08/09/2018,
854083,dispatched,08/09/2018,
854084,dispatched,08/09/2018,
854085,dispatched,08/09/2018,
854086,dispatched,08/09/2018,
854087,dispatched,08/09/2018,
854088,dispatched,08/09/2018,
854089,dispatched,08/09/2018,
854090,dispatched,08/09/2018,
854091,cancelled,08/09/2018,
854092,cancelled,08/09/2018,
854093,dispatched,08/09/2018,
854094,dispatched,08/09/2018,
854095,dispatched,09/09/2018,
854096,dispatched,09/09/2018,
854097,dispatched,09/09/2018,
854098,dispatched,09/09/2018,
854099,cancelled,09/09/2018,
854100,dispatched,09/09/2018,
854101,dispatched,09/09/2018,
854102,dispatched,09/09/2018,
854103,dispatched,09/09/2018,
854104,dispatched,09/09/2018,
854105,cancelled,09/09/2018,
854106,dispatched,09/09/2018,
854107,dispatched,09/09/2018,
854108,dispatched,09/09/2018,
854109,cancelled,09/09/2018,
854110,dispatched,09/09/2018,
854111,dispatched,09/09/2018,
854112,dispatched,09/09/2018,
854113,dispatched,09/09/2018,
854114,dispatched,09/09/2018,
854115,dispatched,09/09/2018,
854116,dispatched,09/09/2018,
854117,cancelled,09/09/2018,
854118,dispatched,09/09/2018,
854119,dispatched,09/09/2018,
854120,dispatched,09/09/2018,
854121,dispatched,09/09/2018,
854122,dispatched,09/09/2018,
854123,dispatched,09/09/2018,
854124,dispatched,09/09/2018,
854125,dispatched,09/09/2018,
854126,cancelled,09/09/2018,
854127,dispatched,09/09/2018,
854128,cancelled,09/09/2018,
854129,dispatched,09/09/2018,
854130,dispatched,09/09/2018,
854131,dispatched,09/09/2018,
854132,dispatched,09/09/2018,
854133,cancelled,09/09/2018,
854134,refunded,09/09/2018,
854135,refunded,09/09/2018,
854136,dispatched,09/09/2018,
854137,dispatched,09/09/2018,
854138,dispatched,09/09/2018,
854139,dispatched,09/09/2018,
854140,dispatched,09/09/2018,
854141,dispatched,09/09/2018,
854142,dispatched,09/09/2018,
854143,dispatched,09/09/2018,
854144,dispatched,09/09/2018,
854145,dispatched,09/09/2018,
854146,dispatched,09/09/2018,
854147,dispatched,09/09/2018,
854148,dispatched,09/09/2018,
854149,dispatched,09/09/2018,
854150,dispatched,09/09/2018,
854151,dispatched,09/09/2018,
854152,dispatched,09/09/2018,
854153,dispatched,09/09/2018,
854154,cancelled,09/09/2018,
854155,dispatched,09/09/2018,
854156,dispatched,09/09/2018,
854157,dispatched,09/09/2018,
854158,cancelled,09/09/2018,
854159,cancelled,09/09/2018,
854160,dispatched,09/09/2018,
854161,dispatched,09/09/2018,
854162,dispatched,09/09/2018,
854163,dispatched,09/09/2018,
854164,dispatched,09/09/2018,
854165,dispatched,09/09/2018,
854166,dispatched,09/09/2018,
854167,dispatched,09/09/2018,
854168,cancelled,09/09/2018,
854169,dispatched,09/09/2018,
854170,cancelled,09/09/2018,
854171,dispatched,09/09/2018,
854172,cancelled,09/09/2018,
854173,dispatched,09/09/2018,
854174,cancelled,09/09/2018,
854175,dispatched,09/09/2018,
854176,cancelled,09/09/2018,
854177,dispatched,09/09/2018,
854178,dispatched,09/09/2018,
854179,dispatched,09/09/2018,
854180,cancelled,09/09/2018,
854181,cancelled,09/09/2018,
854182,dispatched,09/09/2018,
854183,dispatched,09/09/2018,
854184,dispatched,09/09/2018,
854185,dispatched,09/09/2018,
854186,dispatched,09/09/2018,
854187,dispatched,09/09/2018,
854188,dispatched,09/09/2018,
854189,dispatched,09/09/2018,
854190,dispatched,09/09/2018,
854191,dispatched,09/09/2018,
854192,dispatched,09/09/2018,
854193,dispatched,09/09/2018,
854194,dispatched,09/09/2018,
854195,dispatched,09/09/2018,
854196,dispatched,09/09/2018,
854197,dispatched,09/09/2018,
854198,dispatched,09/09/2018,
854199,dispatched,09/09/2018,
854200,dispatched,09/09/2018,
854201,dispatched,09/09/2018,
854202,dispatched,09/09/2018,
854203,cancelled,09/09/2018,
854204,dispatched,09/09/2018,
854205,dispatched,09/09/2018,
854206,dispatched,09/09/2018,
854207,cancelled,09/09/2018,
854208,dispatched,09/09/2018,
854209,dispatched,09/09/2018,
854210,cancelled,09/09/2018,
854211,dispatched,09/09/2018,
854212,dispatched,09/09/2018,
854213,dispatched,09/09/2018,
854214,dispatched,09/09/2018,
854215,cancelled,09/09/2018,
854216,dispatched,09/09/2018,
854217,dispatched,09/09/2018,
854218,cancelled,09/09/2018,
854219,dispatched,09/09/2018,
854220,dispatched,10/09/2018,
854221,dispatched,10/09/2018,
854222,dispatched,10/09/2018,
854223,dispatched,10/09/2018,
854224,dispatched,10/09/2018,
854225,dispatched,10/09/2018,
854226,dispatched,10/09/2018,
854227,dispatched,10/09/2018,
854228,dispatched,10/09/2018,
854229,refunded,10/09/2018,
854230,dispatched,10/09/2018,
854231,dispatched,10/09/2018,
854232,cancelled,10/09/2018,
854233,dispatched,10/09/2018,
854234,dispatched,10/09/2018,
854235,dispatched,10/09/2018,
854236,dispatched,10/09/2018,
854237,dispatched,10/09/2018,
854238,dispatched,10/09/2018,
854239,dispatched,10/09/2018,
854240,dispatched,10/09/2018,
854241,cancelled,10/09/2018,
854242,dispatched,10/09/2018,
854243,cancelled,10/09/2018,
854244,dispatched,10/09/2018,
854245,dispatched,10/09/2018,
854246,dispatched,10/09/2018,
854247,dispatched,10/09/2018,
854248,dispatched,10/09/2018,
854249,cancelled,10/09/2018,
854250,dispatched,10/09/2018,
854251,dispatched,10/09/2018,
854252,dispatched,10/09/2018,
854253,dispatched,10/09/2018,
854254,cancelled,10/09/2018,
854255,dispatched,10/09/2018,
854256,dispatched,10/09/2018,
854257,dispatched,10/09/2018,
854258,dispatched,10/09/2018,
854259,dispatched,10/09/2018,
854260,dispatched,10/09/2018,
854261,dispatched,10/09/2018,
854262,dispatched,10/09/2018,
854263,dispatched,10/09/2018,
854264,dispatched,10/09/2018,
854265,dispatched,10/09/2018,
854266,dispatched,10/09/2018,
854267,cancelled,10/09/2018,
854268,dispatched,10/09/2018,
854269,dispatched,10/09/2018,
854270,dispatched,10/09/2018,
854271,cancelled,10/09/2018,
854272,dispatched,10/09/2018,
854273,dispatched,10/09/2018,
854274,dispatched,10/09/2018,
854275,dispatched,10/09/2018,
854276,refunded,10/09/2018,
854277,cancelled,10/09/2018,
854278,dispatched,10/09/2018,
854279,cancelled,10/09/2018,
854280,dispatched,10/09/2018,
854281,processing,10/09/2018,
854282,dispatched,10/09/2018,
854283,refunded,10/09/2018,
854284,cancelled,10/09/2018,
854285,dispatched,10/09/2018,
854286,dispatched,10/09/2018,
854287,dispatched,10/09/2018,
854288,dispatched,10/09/2018,
854289,processing,10/09/2018,
854290,cancelled,10/09/2018,
854291,dispatched,10/09/2018,
854292,dispatched,10/09/2018,
854293,dispatched,10/09/2018,
854294,cancelled,10/09/2018,
854295,cancelled,10/09/2018,
854296,dispatched,10/09/2018,
854297,dispatched,10/09/2018,
854298,dispatched,10/09/2018,
854299,dispatched,10/09/2018,
854300,dispatched,10/09/2018,
854301,dispatched,10/09/2018,
854302,cancelled,10/09/2018,
854303,dispatched,10/09/2018,
854304,dispatched,10/09/2018,
854305,cancelled,10/09/2018,
854306,cancelled,10/09/2018,
854307,dispatched,10/09/2018,
854308,refunded,10/09/2018,
854309,dispatched,10/09/2018,
854310,dispatched,10/09/2018,
854311,dispatched,10/09/2018,
854312,dispatched,10/09/2018,
854313,dispatched,10/09/2018,
854314,dispatched,10/09/2018,
854315,dispatched,10/09/2018,
854316,dispatched,10/09/2018,
854317,dispatched,10/09/2018,
854318,dispatched,10/09/2018,
854319,dispatched,10/09/2018,
854320,dispatched,10/09/2018,
854321,dispatched,10/09/2018,
854322,dispatched,10/09/2018,
854323,dispatched,10/09/2018,
854324,dispatched,10/09/2018,
854325,dispatched,10/09/2018,
854326,refunded,10/09/2018,
854327,dispatched,10/09/2018,
854328,refunded,10/09/2018,
854329,cancelled,10/09/2018,
854330,dispatched,10/09/2018,
854331,dispatched,10/09/2018,
854332,dispatched,10/09/2018,
854333,cancelled,10/09/2018,
854334,dispatched,10/09/2018,
854335,dispatched,10/09/2018,
854336,dispatched,10/09/2018,
854337,dispatched,10/09/2018,
854338,cancelled,10/09/2018,
854339,dispatched,10/09/2018,
854340,dispatched,10/09/2018,
854341,cancelled,10/09/2018,
854342,dispatched,10/09/2018,
854343,dispatched,10/09/2018,
854344,dispatched,10/09/2018,
854345,dispatched,10/09/2018,
854346,dispatched,10/09/2018,
854347,cancelled,10/09/2018,
854348,cancelled,10/09/2018,
854349,dispatched,10/09/2018,
854350,dispatched,10/09/2018,
854351,dispatched,10/09/2018,
854352,dispatched,10/09/2018,
854353,cancelled,10/09/2018,
854354,cancelled,10/09/2018,
854355,dispatched,10/09/2018,
854356,dispatched,10/09/2018,
854357,dispatched,10/09/2018,
854358,dispatched,10/09/2018,
854359,dispatched,10/09/2018,
854360,dispatched,10/09/2018,
854361,cancelled,10/09/2018,
854362,dispatched,10/09/2018,
854363,dispatched,10/09/2018,
854364,dispatched,10/09/2018,
854365,dispatched,10/09/2018,
854366,cancelled,10/09/2018,
854367,dispatched,10/09/2018,
854368,cancelled,10/09/2018,
854369,dispatched,10/09/2018,
854370,dispatched,10/09/2018,
854371,dispatched,10/09/2018,
854372,dispatched,10/09/2018,
854373,dispatched,10/09/2018,
854374,dispatched,10/09/2018,
854375,refunded,10/09/2018,
854376,dispatched,10/09/2018,
854377,dispatched,10/09/2018,
854378,cancelled,10/09/2018,
854379,dispatched,10/09/2018,
854380,cancelled,10/09/2018,
854381,refunded,10/09/2018,
854382,dispatched,10/09/2018,
854383,dispatched,10/09/2018,
854384,dispatched,10/09/2018,
854385,dispatched,10/09/2018,
854386,dispatched,10/09/2018,
854387,dispatched,10/09/2018,
854388,dispatched,10/09/2018,
854389,dispatched,10/09/2018,
854390,dispatched,10/09/2018,
854391,dispatched,10/09/2018,
854392,dispatched,10/09/2018,
854393,dispatched,10/09/2018,
854394,dispatched,10/09/2018,
854395,cancelled,11/09/2018,
854396,dispatched,11/09/2018,
854397,dispatched,11/09/2018,
854398,dispatched,11/09/2018,
854399,cancelled,11/09/2018,
854400,dispatched,11/09/2018,
854401,dispatched,11/09/2018,
854402,dispatched,11/09/2018,
854403,dispatched,11/09/2018,
854404,dispatched,11/09/2018,
854405,cancelled,11/09/2018,
854406,dispatched,11/09/2018,
854407,dispatched,11/09/2018,
854408,dispatched,11/09/2018,
854409,dispatched,11/09/2018,
854410,dispatched,11/09/2018,
854411,dispatched,11/09/2018,
854412,dispatched,11/09/2018,
854413,dispatched,11/09/2018,
854414,cancelled,11/09/2018,
854415,cancelled,11/09/2018,
854416,cancelled,11/09/2018,
854417,dispatched,11/09/2018,
854418,cancelled,11/09/2018,
854419,cancelled,11/09/2018,
854420,dispatched,11/09/2018,
854421,dispatched,11/09/2018,
854422,cancelled,11/09/2018,
854423,dispatched,11/09/2018,
854424,refunded,11/09/2018,
854425,dispatched,11/09/2018,
854426,dispatched,11/09/2018,
854427,cancelled,11/09/2018,
854428,cancelled,11/09/2018,
854429,cancelled,11/09/2018,
854430,dispatched,11/09/2018,
854431,dispatched,11/09/2018,
854432,dispatched,11/09/2018,
854433,cancelled,11/09/2018,
854434,dispatched,11/09/2018,
854435,dispatched,11/09/2018,
854436,cancelled,11/09/2018,
854437,cancelled,11/09/2018,
854438,dispatched,11/09/2018,
854439,dispatched,11/09/2018,
854440,dispatched,11/09/2018,
854441,dispatched,11/09/2018,
854442,dispatched,11/09/2018,
854443,dispatched,11/09/2018,
854444,dispatched,11/09/2018,
854445,dispatched,11/09/2018,
854446,cancelled,11/09/2018,
854447,dispatched,11/09/2018,
854448,dispatched,11/09/2018,
854449,dispatched,11/09/2018,
854450,dispatched,11/09/2018,
854451,cancelled,11/09/2018,
854452,cancelled,11/09/2018,
854453,dispatched,11/09/2018,
854454,dispatched,11/09/2018,
854455,cancelled,11/09/2018,
854456,dispatched,11/09/2018,
854457,refunded,11/09/2018,
854458,dispatched,11/09/2018,
854459,dispatched,11/09/2018,
854460,cancelled,11/09/2018,
854461,dispatched,11/09/2018,
854462,dispatched,11/09/2018,
854463,dispatched,11/09/2018,
854464,dispatched,11/09/2018,
854465,dispatched,11/09/2018,
854466,dispatched,11/09/2018,
854467,dispatched,11/09/2018,
854468,dispatched,11/09/2018,
854469,cancelled,11/09/2018,
854470,dispatched,11/09/2018,
854471,dispatched,11/09/2018,
854472,dispatched,11/09/2018,
854473,processing,11/09/2018,
854474,dispatched,11/09/2018,
854475,dispatched,11/09/2018,
854476,dispatched,11/09/2018,
854477,dispatched,11/09/2018,
854478,dispatched,11/09/2018,
854479,dispatched,11/09/2018,
854480,dispatched,11/09/2018,
854481,dispatched,11/09/2018,
854482,dispatched,11/09/2018,
854483,dispatched,11/09/2018,
854484,dispatched,11/09/2018,
854485,cancelled,11/09/2018,
854486,dispatched,11/09/2018,
854487,dispatched,11/09/2018,
854488,dispatched,11/09/2018,
854489,dispatched,11/09/2018,
854490,dispatched,11/09/2018,
854491,dispatched,11/09/2018,
854492,dispatched,11/09/2018,
854493,dispatched,11/09/2018,
854494,cancelled,11/09/2018,
854495,dispatched,11/09/2018,
854496,dispatched,11/09/2018,
854497,cancelled,11/09/2018,
854498,dispatched,11/09/2018,
854499,dispatched,11/09/2018,
854500,dispatched,11/09/2018,
854501,dispatched,11/09/2018,
854502,dispatched,11/09/2018,
854503,cancelled,11/09/2018,
854504,cancelled,11/09/2018,
854505,cancelled,11/09/2018,
854506,dispatched,11/09/2018,
854507,dispatched,11/09/2018,
854508,cancelled,11/09/2018,
854509,cancelled,11/09/2018,
854510,dispatched,11/09/2018,
854511,dispatched,11/09/2018,
854512,cancelled,11/09/2018,
854513,dispatched,11/09/2018,
854514,dispatched,11/09/2018,
854515,dispatched,11/09/2018,
854516,dispatched,11/09/2018,
854517,dispatched,11/09/2018,
854518,dispatched,11/09/2018,
854519,dispatched,11/09/2018,
854520,refunded,11/09/2018,
854521,dispatched,11/09/2018,
854522,dispatched,11/09/2018,
854523,dispatched,11/09/2018,
854524,dispatched,11/09/2018,
854525,dispatched,11/09/2018,
854526,dispatched,11/09/2018,
854527,cancelled,11/09/2018,
854528,dispatched,11/09/2018,
854529,dispatched,11/09/2018,
854530,dispatched,11/09/2018,
854531,dispatched,11/09/2018,
854532,dispatched,11/09/2018,
854533,dispatched,11/09/2018,
854534,dispatched,11/09/2018,
854535,dispatched,11/09/2018,
854536,dispatched,11/09/2018,
854537,cancelled,11/09/2018,
854538,dispatched,11/09/2018,
854539,dispatched,11/09/2018,
854540,cancelled,11/09/2018,
854541,dispatched,11/09/2018,
854542,dispatched,11/09/2018,
854543,dispatched,11/09/2018,
854544,dispatched,11/09/2018,
854545,dispatched,11/09/2018,
854546,cancelled,11/09/2018,
854547,dispatched,11/09/2018,
854548,refunded,11/09/2018,
854549,refunded,11/09/2018,
854550,dispatched,11/09/2018,
854551,dispatched,11/09/2018,
854552,cancelled,11/09/2018,
854553,cancelled,11/09/2018,
854554,dispatched,11/09/2018,
854555,dispatched,11/09/2018,
854556,dispatched,11/09/2018,
854557,dispatched,11/09/2018,
854558,dispatched,11/09/2018,
854559,dispatched,11/09/2018,
854560,cancelled,11/09/2018,
854561,dispatched,11/09/2018,
854562,dispatched,11/09/2018,
854563,dispatched,11/09/2018,
854564,dispatched,12/09/2018,
854565,cancelled,12/09/2018,
854566,cancelled,12/09/2018,
854567,dispatched,12/09/2018,
854568,dispatched,12/09/2018,
854569,dispatched,12/09/2018,
854570,dispatched,12/09/2018,
854571,dispatched,12/09/2018,
854572,dispatched,12/09/2018,
854573,cancelled,12/09/2018,
854574,dispatched,12/09/2018,
854575,dispatched,12/09/2018,
854576,cancelled,12/09/2018,
854577,dispatched,12/09/2018,
854578,dispatched,12/09/2018,
854579,dispatched,12/09/2018,
854580,dispatched,12/09/2018,
854581,dispatched,12/09/2018,
854582,dispatched,12/09/2018,
854583,dispatched,12/09/2018,
854584,dispatched,12/09/2018,
854585,dispatched,12/09/2018,
854586,cancelled,12/09/2018,
854587,dispatched,12/09/2018,
854588,refunded,12/09/2018,
854589,dispatched,12/09/2018,
854590,dispatched,12/09/2018,
854591,refunded,12/09/2018,
854592,dispatched,12/09/2018,
854593,dispatched,12/09/2018,
854594,cancelled,12/09/2018,
854595,dispatched,12/09/2018,
854596,dispatched,12/09/2018,
854597,dispatched,12/09/2018,
854598,dispatched,12/09/2018,
854599,dispatched,12/09/2018,
854600,dispatched,12/09/2018,
854601,dispatched,12/09/2018,
854602,dispatched,12/09/2018,
854603,cancelled,12/09/2018,
854604,processing,12/09/2018,
854605,dispatched,12/09/2018,
854606,dispatched,12/09/2018,
854607,dispatched,12/09/2018,
854608,refunded,12/09/2018,
854609,dispatched,12/09/2018,
854610,dispatched,12/09/2018,
854611,cancelled,12/09/2018,
854612,dispatched,12/09/2018,
854613,dispatched,12/09/2018,
854614,dispatched,12/09/2018,
854615,dispatched,12/09/2018,
854616,cancelled,12/09/2018,
854617,dispatched,12/09/2018,
854618,dispatched,12/09/2018,
854619,dispatched,12/09/2018,
854620,dispatched,12/09/2018,
854621,refunded,12/09/2018,
854622,dispatched,12/09/2018,
854623,dispatched,12/09/2018,
854624,dispatched,12/09/2018,
854625,dispatched,12/09/2018,
854626,cancelled,12/09/2018,
854627,cancelled,12/09/2018,
854628,dispatched,12/09/2018,
854629,dispatched,12/09/2018,
854630,dispatched,12/09/2018,
854631,cancelled,12/09/2018,
854632,dispatched,12/09/2018,
854633,dispatched,12/09/2018,
854634,dispatched,12/09/2018,
854635,cancelled,12/09/2018,
854636,dispatched,12/09/2018,
854637,dispatched,12/09/2018,
854638,cancelled,12/09/2018,
854639,dispatched,12/09/2018,
854640,dispatched,12/09/2018,
854641,dispatched,12/09/2018,
854642,cancelled,12/09/2018,
854643,cancelled,12/09/2018,
854644,cancelled,12/09/2018,
854645,cancelled,12/09/2018,
854646,dispatched,12/09/2018,
854647,dispatched,12/09/2018,
854648,dispatched,12/09/2018,
854649,dispatched,12/09/2018,
854650,dispatched,12/09/2018,
854651,dispatched,12/09/2018,
854652,dispatched,12/09/2018,
854653,dispatched,12/09/2018,
854654,dispatched,12/09/2018,
854655,dispatched,12/09/2018,
854656,dispatched,12/09/2018,
854657,dispatched,12/09/2018,
854658,refunded,12/09/2018,
854659,dispatched,12/09/2018,
854660,dispatched,12/09/2018,
854661,dispatched,12/09/2018,
854662,dispatched,12/09/2018,
854663,dispatched,12/09/2018,
854664,dispatched,12/09/2018,
854665,dispatched,12/09/2018,
854666,cancelled,12/09/2018,
854667,dispatched,12/09/2018,
854668,dispatched,12/09/2018,
854669,dispatched,12/09/2018,
854670,dispatched,12/09/2018,
854671,dispatched,12/09/2018,
854672,cancelled,12/09/2018,
854673,cancelled,12/09/2018,
854674,cancelled,12/09/2018,
854675,processing,12/09/2018,
854676,cancelled,12/09/2018,
854677,cancelled,12/09/2018,
854678,cancelled,12/09/2018,
854679,cancelled,12/09/2018,
854680,dispatched,12/09/2018,
854681,dispatched,12/09/2018,
854682,cancelled,12/09/2018,
854683,dispatched,12/09/2018,
854684,dispatched,12/09/2018,
854685,dispatched,12/09/2018,
854686,dispatched,12/09/2018,
854687,dispatched,12/09/2018,
854688,dispatched,12/09/2018,
854689,cancelled,12/09/2018,
854690,dispatched,12/09/2018,
854691,cancelled,12/09/2018,
854692,dispatched,12/09/2018,
854693,cancelled,12/09/2018,
854694,dispatched,12/09/2018,
854695,cancelled,12/09/2018,
854696,dispatched,12/09/2018,
854697,dispatched,12/09/2018,
854698,dispatched,12/09/2018,
854699,dispatched,12/09/2018,
854700,cancelled,12/09/2018,
854701,cancelled,12/09/2018,
854702,dispatched,12/09/2018,
854703,dispatched,12/09/2018,
